CO_IES,NU_ANO_CENSO,NO_UF,SG_UF,TP_ORGANIZACAO_ACADEMICA,TP_CATEGORIA_ADMINISTRATIVA,NO_CINE_AREA_GERAL,QT_VG_TOTAL,QT_INSCRITO_TOTAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_CONC,QT_CONC_MASC,QT_CONC_FEM,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_DEFICIENTE,QT_CONC_DEFICIENTE,NO_IES
580,2017,Pernambuco,PE,1,1,Saúde e bem-estar,70.0,1586.0,69.0,18.0,51.0,23.0,5.0,37.0,4.0,0.0,0.0,45.0,23.0,22.0,6.0,0.0,4.0,0.0,0.0,35.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Saúde e bem-estar,90.0,1879.0,64.0,52.0,12.0,26.0,2.0,33.0,3.0,0.0,0.0,42.0,4.0,38.0,1.0,0.0,2.0,0.0,0.0,39.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Saúde e bem-estar,60.0,2562.0,57.0,40.0,17.0,23.0,3.0,29.0,2.0,0.0,0.0,52.0,8.0,44.0,16.0,0.0,3.0,0.0,0.0,33.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Saúde e bem-estar,72.0,2080.0,59.0,35.0,24.0,22.0,5.0,30.0,2.0,0.0,0.0,28.0,5.0,23.0,1.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2012,Pernambuco,PE,1,1,Saúde e bem-estar,60.0,547.0,61.0,55.0,6.0,0.0,0.0,0.0,0.0,0.0,61.0,42.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2012,Pernambuco,PE,1,1,Saúde e bem-estar,60.0,558.0,60.0,55.0,5.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,6.0,48.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2012,Pernambuco,PE,1,1,Saúde e bem-estar,70.0,205.0,73.0,32.0,41.0,1.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Educação,131.0,2163.0,88.0,41.0,47.0,28.0,13.0,44.0,3.0,0.0,0.0,44.0,26.0,18.0,5.0,1.0,4.0,0.0,0.0,34.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,"Negócios, administração e direito",0.0,0.0,20.0,8.0,12.0,5.0,3.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2012,Pernambuco,PE,1,1,Artes e humanidades,50.0,243.0,50.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,Educação,0.0,0.0,15.0,9.0,6.0,6.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,"Ciências sociais, comunicação e informação",118.0,716.0,99.0,27.0,72.0,48.0,8.0,37.0,0.0,1.0,5.0,8.0,5.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Ciências naturais, matemática e estatística",57.0,431.0,29.0,10.0,19.0,16.0,1.0,12.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Educação,80.0,621.0,30.0,13.0,17.0,12.0,3.0,15.0,0.0,0.0,0.0,10.0,2.0,8.0,3.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Saúde e bem-estar,99.0,3428.0,92.0,65.0,27.0,34.0,5.0,51.0,1.0,1.0,0.0,47.0,14.0,33.0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Educação,59.0,611.0,40.0,11.0,29.0,14.0,4.0,21.0,1.0,0.0,0.0,14.0,10.0,4.0,5.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Saúde e bem-estar,110.0,2854.0,85.0,71.0,14.0,32.0,4.0,44.0,4.0,1.0,0.0,69.0,5.0,64.0,2.0,0.0,3.0,0.0,0.0,64.0,1.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Artes e humanidades,45.0,267.0,20.0,5.0,15.0,9.0,1.0,10.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Saúde e bem-estar,82.0,4675.0,72.0,54.0,18.0,33.0,3.0,34.0,1.0,1.0,0.0,58.0,12.0,46.0,1.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,Educação,0.0,0.0,9.0,6.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Saúde e bem-estar,35.0,740.0,29.0,24.0,5.0,12.0,2.0,14.0,1.0,0.0,0.0,29.0,3.0,26.0,12.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Negócios, administração e direito",45.0,1417.0,46.0,25.0,21.0,18.0,4.0,22.0,2.0,0.0,0.0,39.0,16.0,23.0,7.0,0.0,3.0,0.0,0.0,29.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Educação,71.0,677.0,60.0,26.0,34.0,25.0,14.0,20.0,1.0,0.0,0.0,21.0,12.0,9.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Ciências sociais, comunicação e informação",71.0,546.0,60.0,33.0,27.0,26.0,7.0,27.0,0.0,0.0,0.0,30.0,11.0,19.0,3.0,1.0,3.0,0.0,0.0,23.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Ciências naturais, matemática e estatística",46.0,98.0,29.0,6.0,23.0,18.0,0.0,11.0,0.0,0.0,0.0,19.0,15.0,4.0,7.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Computação e Tecnologias da Informação e Comunicação (TIC),100.0,1278.0,101.0,9.0,92.0,45.0,4.0,52.0,0.0,0.0,0.0,73.0,61.0,12.0,1.0,0.0,4.0,0.0,0.0,68.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Artes e humanidades,58.0,975.0,53.0,24.0,29.0,25.0,7.0,21.0,0.0,0.0,0.0,30.0,14.0,16.0,10.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Educação,59.0,111.0,30.0,9.0,21.0,14.0,1.0,15.0,0.0,0.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Engenharia, produção e construção",33.0,258.0,19.0,11.0,8.0,6.0,2.0,11.0,0.0,0.0,0.0,11.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Engenharia, produção e construção",90.0,692.0,57.0,15.0,42.0,22.0,6.0,29.0,0.0,0.0,0.0,16.0,6.0,10.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Engenharia, produção e construção",5.0,13.0,6.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,128.0,82.0,46.0,2.0,0.0,1.0,1.0,0.0,124.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Educação,138.0,1634.0,119.0,51.0,68.0,50.0,18.0,50.0,1.0,0.0,0.0,81.0,48.0,33.0,15.0,0.0,13.0,0.0,0.0,53.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Engenharia, produção e construção",100.0,965.0,100.0,12.0,88.0,50.0,4.0,44.0,1.0,1.0,0.0,47.0,36.0,11.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Ciências sociais, comunicação e informação",64.0,560.0,60.0,22.0,38.0,25.0,6.0,29.0,0.0,0.0,0.0,30.0,18.0,12.0,2.0,0.0,6.0,0.0,0.0,22.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Engenharia, produção e construção",20.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Ciências naturais, matemática e estatística",40.0,452.0,36.0,11.0,25.0,14.0,3.0,19.0,0.0,0.0,0.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Ciências sociais, comunicação e informação",55.0,464.0,53.0,21.0,32.0,19.0,4.0,30.0,0.0,0.0,0.0,25.0,15.0,10.0,1.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Educação,80.0,875.0,75.0,35.0,40.0,34.0,9.0,31.0,1.0,0.0,0.0,27.0,18.0,9.0,1.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,Educação,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Ciências sociais, comunicação e informação",64.0,567.0,54.0,40.0,14.0,18.0,6.0,29.0,1.0,0.0,0.0,59.0,12.0,47.0,8.0,1.0,10.0,0.0,0.0,40.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Educação,100.0,1420.0,100.0,49.0,51.0,43.0,6.0,49.0,2.0,0.0,0.0,62.0,17.0,45.0,10.0,2.0,5.0,0.0,0.0,45.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,"Negócios, administração e direito",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,Educação,0.0,0.0,5.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,Educação,176.0,294.0,77.0,31.0,46.0,40.0,7.0,25.0,3.0,0.0,2.0,13.0,7.0,6.0,4.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,Educação,40.0,78.0,40.0,25.0,15.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Ciências sociais, comunicação e informação",125.0,1110.0,120.0,25.0,95.0,62.0,8.0,48.0,2.0,0.0,0.0,36.0,25.0,11.0,5.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Negócios, administração e direito",220.0,4607.0,218.0,94.0,124.0,102.0,13.0,97.0,4.0,2.0,0.0,137.0,65.0,72.0,24.0,1.0,14.0,0.0,1.0,97.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,"Negócios, administração e direito",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,Educação,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Ciências naturais, matemática e estatística",82.0,991.0,76.0,53.0,23.0,29.0,9.0,37.0,1.0,0.0,0.0,43.0,12.0,31.0,6.0,0.0,3.0,0.0,0.0,34.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,Educação,0.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,Educação,0.0,0.0,5.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,"Engenharia, produção e construção",88.0,215.0,63.0,27.0,36.0,30.0,2.0,28.0,1.0,1.0,1.0,21.0,11.0,10.0,8.0,2.0,8.0,0.0,0.0,3.0,1.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,"Engenharia, produção e construção",128.0,691.0,85.0,40.0,45.0,33.0,4.0,38.0,4.0,0.0,6.0,24.0,14.0,10.0,10.0,1.0,10.0,2.0,0.0,1.0,2.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Negócios, administração e direito",170.0,3957.0,159.0,77.0,82.0,58.0,12.0,83.0,5.0,1.0,0.0,78.0,36.0,42.0,2.0,0.0,2.0,0.0,0.0,74.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,Educação,100.0,427.0,80.0,42.0,38.0,34.0,9.0,33.0,1.0,0.0,3.0,14.0,7.0,7.0,7.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Ciências sociais, comunicação e informação",104.0,2426.0,100.0,20.0,80.0,43.0,10.0,44.0,3.0,0.0,0.0,47.0,27.0,20.0,3.0,0.0,2.0,0.0,0.0,42.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Artes e humanidades,70.0,1612.0,69.0,41.0,28.0,37.0,4.0,27.0,1.0,0.0,0.0,60.0,24.0,36.0,8.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,Artes e humanidades,160.0,978.0,156.0,99.0,57.0,78.0,7.0,63.0,3.0,2.0,3.0,36.0,19.0,17.0,21.0,1.0,14.0,0.0,0.0,0.0,1.0,1.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,"Ciências sociais, comunicação e informação",46.0,355.0,41.0,24.0,17.0,18.0,5.0,18.0,0.0,0.0,0.0,9.0,3.0,6.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Engenharia, produção e construção",0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,72.0,11.0,0.0,0.0,1.0,0.0,0.0,82.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Negócios, administração e direito",250.0,6496.0,252.0,151.0,101.0,132.0,13.0,107.0,0.0,0.0,0.0,251.0,117.0,134.0,22.0,3.0,10.0,0.0,0.0,216.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,Educação,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Educação,120.0,3502.0,121.0,61.0,60.0,45.0,12.0,64.0,0.0,0.0,0.0,62.0,40.0,22.0,6.0,0.0,1.0,0.0,0.0,55.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Saúde e bem-estar,180.0,4153.0,129.0,47.0,82.0,52.0,20.0,56.0,1.0,0.0,0.0,22.0,14.0,8.0,4.0,1.0,3.0,0.0,0.0,14.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Ciências sociais, comunicação e informação",50.0,555.0,49.0,29.0,20.0,24.0,5.0,18.0,2.0,0.0,0.0,13.0,6.0,7.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Engenharia, produção e construção",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Engenharia, produção e construção",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,32.0,36.0,1.0,0.0,2.0,0.0,0.0,65.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,Educação,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Ciências naturais, matemática e estatística",30.0,373.0,32.0,9.0,23.0,13.0,6.0,13.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Engenharia, produção e construção",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,31.0,5.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Saúde e bem-estar,130.0,3189.0,121.0,74.0,47.0,54.0,6.0,59.0,2.0,0.0,0.0,91.0,25.0,66.0,17.0,1.0,6.0,0.0,1.0,66.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Educação,123.0,1311.0,80.0,28.0,52.0,34.0,3.0,43.0,0.0,0.0,0.0,42.0,22.0,20.0,1.0,1.0,2.0,0.0,0.0,38.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Engenharia, produção e construção",80.0,1557.0,81.0,21.0,60.0,33.0,2.0,43.0,3.0,0.0,0.0,27.0,21.0,6.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Engenharia, produção e construção",80.0,1142.0,80.0,23.0,57.0,34.0,3.0,41.0,1.0,1.0,0.0,28.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Ciências sociais, comunicação e informação",30.0,698.0,30.0,16.0,14.0,14.0,5.0,11.0,0.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Engenharia, produção e construção",40.0,705.0,40.0,9.0,31.0,21.0,3.0,16.0,0.0,0.0,0.0,44.0,28.0,16.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Engenharia, produção e construção",96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Engenharia, produção e construção",93.0,6.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Educação,228.0,1003.0,80.0,15.0,65.0,38.0,4.0,36.0,2.0,0.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Educação,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,Educação,130.0,1101.0,85.0,67.0,18.0,35.0,7.0,40.0,1.0,0.0,2.0,16.0,5.0,11.0,9.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Artes e humanidades,160.0,2522.0,160.0,92.0,68.0,77.0,10.0,71.0,1.0,1.0,0.0,118.0,41.0,77.0,12.0,1.0,4.0,0.0,0.0,101.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,Saúde e bem-estar,86.0,3039.0,83.0,46.0,37.0,35.0,4.0,37.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2022,Pernambuco,PE,1,1,"Ciências naturais, matemática e estatística",40.0,150.0,34.0,15.0,19.0,14.0,4.0,12.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Saúde e bem-estar,89.0,1758.0,87.0,32.0,55.0,46.0,3.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Engenharia, produção e construção",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Engenharia, produção e construção",25.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Engenharia, produção e construção",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Educação,140.0,3718.0,79.0,53.0,26.0,32.0,5.0,35.0,5.0,2.0,0.0,51.0,8.0,43.0,0.0,0.0,1.0,0.0,1.0,49.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Educação,197.0,1353.0,77.0,28.0,49.0,29.0,5.0,42.0,1.0,0.0,0.0,28.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,"Ciências naturais, matemática e estatística",103.0,1064.0,99.0,70.0,29.0,43.0,11.0,44.0,1.0,0.0,0.0,62.0,25.0,37.0,8.0,0.0,1.0,0.0,0.0,53.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
580,2017,Pernambuco,PE,1,1,Artes e humanidades,84.0,301.0,34.0,17.0,17.0,15.0,2.0,17.0,0.0,0.0,0.0,12.0,5.0,7.0,3.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO
