Data_Medicao,NUMERO_DE_DIAS_COM_PRECIP_PLUV_MENSAL_AUT_n_mero_,PRECIPITACAO_TOTAL_MENSAL_AUT_mm_,PRESSAO_ATMOSFERICA_MEDIA_MENSAL_AUT_mB_,TEMPERATURA_MEDIA_MENSAL_AUT_C_,VENTO_VELOCIDADE_MAXIMA_MENSAL_AUT_m_s_,VENTO_VELOCIDADE_MEDIA_MENSAL_AUT_m_s_,Unnamed_7
2019-11-30,7.0,24.2,1013.1,20.8,12.6,4.3,
2019-12-31,6.0,46.8,1011.4,22.9,10.3,5.0,
2020-01-31,10.0,67.8,1011.1,24.7,11.3,5.0,
2020-02-29,13.0,115.6,1013.6,23.5,12.4,4.8,
2020-03-31,12.0,77.2,1015.0,23.9,10.8,4.3,
2020-04-30,16.0,27.6,1016.3,20.5,11.5,2.9,
2020-05-31,16.0,108.4,1016.1,17.2,8.8,1.4,
2020-06-30,12.0,224.4,1016.3,16.6,8.8,1.4,
2020-07-31,20.0,272.2,1017.5,13.7,8.8,1.4,
2020-08-31,19.0,88.8,1018.9,15.0,8.8,1.4,
2020-09-30,22.0,213.2,1017.0,16.3,8.8,1.4,
2020-10-31,19.0,107.8,1014.7,18.8,8.8,1.4,
2020-11-30,12.0,31.6,1014.8,21.3,8.8,1.4,
2020-12-31,13.0,120.2,1011.9,23.0,8.8,1.4,
2021-01-31,17.0,106.4,1011.4,24.1,8.8,1.4,
2021-02-28,9.0,21.8,1011.5,24.6,8.8,1.4,
2021-03-31,9.0,21.8,1012.3,23.8,8.8,1.4,
2021-04-30,9.0,21.8,1017.1,21.9,8.8,1.4,
2021-05-31,9.0,21.8,1016.9,16.2,8.8,1.4,
2021-06-30,9.0,21.8,1018.9,15.1,8.8,1.4,
2021-07-31,9.0,21.8,1020.3,13.8,8.8,1.4,
2021-08-31,9.0,21.8,1019.6,15.5,8.8,1.4,
2021-09-30,9.0,21.8,1015.7,18.0,8.8,1.4,
2021-10-31,9.0,21.8,1015.6,19.0,8.8,1.4,
2021-11-30,9.0,21.8,1012.6,20.5,8.8,1.4,
2021-12-31,9.0,21.8,1012.6,20.5,8.8,1.4,
2022-01-31,9.0,21.8,1011.0,22.6,8.8,1.4,
2022-02-28,1.0,21.8,1011.5,23.8,8.8,1.4,
2022-03-31,19.0,191.0,1012.8,23.0,8.8,1.4,
2022-04-30,13.0,83.6,1015.2,20.5,8.8,1.4,
2022-05-31,18.0,127.8,1016.7,17.1,8.8,1.4,
2022-06-30,8.0,127.8,1016.7,17.1,8.8,1.4,
2022-07-31,8.0,127.8,1016.7,17.1,8.8,1.4,
2022-08-31,8.0,127.8,1016.7,17.1,8.8,1.4,
2022-09-30,4.0,127.8,1016.7,16.7,8.8,1.4,
2022-10-31,15.0,86.8,1014.6,18.5,8.8,1.4,
2022-11-30,15.0,95.6,1016.4,20.2,8.8,1.4,
2022-12-31,13.0,65.8,1011.3,22.1,12.0,4.6,
2023-01-31,12.0,47.4,1011.5,24.0,10.2,4.2,
2023-02-28,15.0,26.2,1011.5,24.1,10.1,3.8,
2023-03-31,8.0,113.4,1013.1,24.7,10.1,4.6,
2023-04-30,15.0,58.2,1014.9,21.0,11.5,4.2,
2023-05-31,14.0,121.4,1017.5,19.3,11.1,3.4,
2023-06-30,11.0,142.8,1018.3,16.9,17.1,2.9,
2023-07-31,10.0,123.0,1019.6,16.0,12.9,3.8,
2023-08-31,20.0,14.4,1016.3,16.1,9.9,3.4,
2023-09-30,1.0,14.4,1014.4,17.6,14.5,4.6,
2023-10-31,14.0,121.2,1013.7,18.5,10.9,4.2,
2023-11-30,18.0,256.8,1011.5,20.5,14.5,4.0,
2023-12-31,11.0,70.8,1011.9,22.3,10.9,1.0,
2024-01-31,14.0,105.2,1012.8,23.8,3.6,0.1,
2024-02-29,5.0,105.2,1012.8,24.4,11.6,0.1,
2024-03-31,6.0,13.2,1013.3,23.9,10.1,4.3,
2024-04-30,14.0,188.2,1013.9,22.2,15.0,4.8,
2024-05-31,25.0,488.0,1015.3,17.4,11.3,3.9,
2024-06-30,8.0,488.0,1015.3,17.4,8.8,3.9,
2024-07-31,15.0,488.0,1015.3,17.4,8.5,3.9,
2010-01-31,23.0,173.6,1011.3,26.3,4.2,1.6,
2010-02-28,19.0,45.6,1010.8,27.4,4.8,1.9,
2010-03-31,13.0,84.0,1010.6,27.6,4.2,1.5,
2010-04-30,26.0,258.8,1010.5,26.9,4.2,1.5,
2010-05-31,22.0,112.6,1011.4,26.1,3.8,1.4,
2010-06-30,26.0,503.2,1013.9,25.1,4.8,1.5,
2010-07-31,29.0,183.2,1014.4,24.3,4.7,1.7,
2010-08-31,24.0,181.0,1015.4,23.5,4.6,1.8,
2010-09-30,14.0,41.0,1014.2,24.7,4.7,2.2,
2010-10-31,0.0,0.0,1012.1,26.0,4.9,1.9,
2010-11-30,0.0,0.0,1010.8,26.8,4.2,2.2,
2010-12-31,16.0,78.2,1009.3,26.8,4.7,2.0,
2011-01-31,21.0,135.0,1009.6,26.5,4.3,1.8,
2011-02-28,21.0,293.6,1010.2,26.7,4.0,1.7,
2011-03-31,15.0,121.4,1009.7,26.8,3.3,1.4,
2011-04-30,25.0,591.4,1010.2,25.7,4.7,1.3,
2011-05-31,27.0,677.6,1011.5,25.2,4.4,1.4,
2011-06-30,24.0,284.2,1013.4,24.6,4.2,1.5,
2011-07-31,29.0,448.6,1014.0,23.8,4.3,1.7,
2011-08-31,25.0,154.2,1014.9,23.9,4.2,1.6,
2011-09-30,20.0,35.8,1015.3,24.6,5.2,2.1,
2011-10-31,11.0,35.8,1011.7,25.9,4.8,1.9,
2011-11-30,16.0,74.6,1011.5,26.2,4.2,2.0,
2011-12-31,12.0,45.2,1011.5,26.9,4.2,2.1,
2012-01-31,21.0,198.8,1011.6,26.1,5.0,1.8,
2012-02-29,17.0,166.6,1011.1,26.4,4.3,2.0,
2012-03-31,13.0,166.6,1011.6,26.7,4.0,1.9,
2012-04-30,17.0,60.8,1011.5,26.1,3.6,1.6,
2012-05-31,23.0,200.8,1013.1,25.6,3.8,1.6,
2012-06-30,26.0,298.0,1014.5,24.4,4.0,1.4,
2012-07-31,28.0,262.8,1014.9,24.1,4.3,1.6,
2012-08-31,26.0,180.2,1016.4,23.5,4.6,1.7,
2012-09-30,11.0,22.4,1015.9,24.8,4.3,2.0,
2012-10-31,16.0,57.8,1013.3,25.6,4.7,2.2,
2012-11-30,7.0,12.0,1011.4,26.6,4.0,1.9,
2012-12-31,15.0,27.8,1011.1,27.0,4.1,2.0,
2013-01-31,13.0,95.6,1011.8,26.9,4.5,1.8,
2013-02-28,17.0,49.4,1011.1,27.6,4.3,2.1,
2013-03-31,16.0,98.2,1011.4,27.5,4.5,1.8,
2013-04-30,20.0,229.0,1011.5,26.8,4.0,1.5,
2013-05-31,27.0,328.6,1012.5,25.6,3.9,1.3,
2013-06-30,26.0,473.6,1013.6,24.5,3.5,1.2,
2013-07-31,30.0,411.4,1015.0,23.9,4.3,1.3,
2013-08-31,28.0,225.4,1014.7,24.2,4.0,1.6,
2013-09-30,24.0,149.8,1014.7,24.7,4.1,1.7,
2013-10-31,22.0,138.4,1013.5,25.5,3.9,1.8,
2013-11-30,14.0,79.0,1011.6,26.1,3.8,1.8,
2013-12-31,12.0,174.8,1011.5,26.7,4.2,1.8,
2014-01-31,16.0,108.0,1012.2,26.1,4.6,1.7,
2014-02-28,16.0,145.0,1011.0,26.1,3.4,1.5,
2014-03-31,22.0,203.4,1011.5,26.4,3.5,1.4,
2014-04-30,21.0,256.6,1011.5,26.5,3.5,1.3,
2014-05-31,26.0,299.4,1012.2,25.1,4.1,1.2,
2014-06-30,26.0,304.0,1014.0,24.6,3.9,1.4,
2014-07-31,27.0,265.4,1016.4,24.0,4.0,1.4,
2014-08-31,24.0,158.0,1016.1,23.6,4.0,1.5,
2014-09-30,17.0,158.0,1015.0,24.6,4.2,1.8,
2014-10-31,25.0,144.6,1013.9,25.4,4.0,1.8,
2014-11-30,16.0,58.2,1012.1,26.0,3.4,1.5,
2014-12-31,23.0,74.4,1012.5,26.4,3.7,0.9,
2015-01-31,18.0,65.6,1013.1,26.7,0.0,0.0,
2015-02-28,12.0,65.6,1013.1,27.1,4.1,0.0,
2015-03-31,19.0,299.4,1011.5,26.6,3.9,1.5,
2015-04-30,10.0,68.6,1011.7,26.7,3.1,1.2,
2015-05-31,25.0,172.6,1012.9,26.1,3.8,1.2,
2015-06-30,29.0,446.2,1014.8,24.7,3.9,1.2,
2015-07-31,29.0,445.2,1015.4,24.1,4.4,1.4,
2015-08-31,23.0,114.6,1015.6,24.2,4.1,1.6,
2015-09-30,15.0,35.2,1014.7,25.4,3.8,1.6,
2015-10-31,7.0,17.8,1014.3,26.2,3.9,1.9,
2015-11-30,7.0,30.8,1012.1,26.7,3.9,1.8,
2015-12-31,16.0,82.6,1013.2,26.9,3.5,1.8,
2016-01-31,17.0,117.2,1011.8,26.9,4.0,1.3,
2016-02-29,11.0,117.2,1011.8,26.7,4.3,1.3,
2016-03-31,20.0,250.0,1012.4,27.0,4.2,1.4,
2016-04-30,26.0,286.6,1011.8,26.5,3.8,1.4,
2016-05-31,25.0,404.0,1013.8,25.4,3.7,1.1,
2016-06-30,25.0,109.0,1015.4,24.7,4.3,1.2,
2016-07-31,25.0,93.0,1015.5,24.0,4.4,1.4,
2016-08-31,20.0,57.0,1015.6,24.4,3.9,1.6,
2016-09-30,12.0,54.2,1015.1,25.4,3.9,1.8,
2016-10-31,11.0,54.2,1012.7,26.6,4.1,2.1,
2016-11-30,12.0,18.4,1012.0,27.1,4.1,2.1,
2016-12-31,17.0,71.0,1011.5,27.2,4.4,2.0,
2017-01-31,21.0,30.4,1011.7,27.4,4.0,2.0,
2017-02-28,14.0,19.6,1011.2,27.7,4.2,1.9,
2017-03-31,13.0,19.6,1011.2,27.3,3.8,1.9,
2017-04-30,18.0,19.6,1011.4,26.5,3.5,1.3,
2017-05-31,25.0,397.8,1012.5,25.6,3.5,1.1,
2017-06-30,24.0,397.8,1013.9,24.8,3.8,1.3,
2017-07-31,31.0,469.0,1016.5,23.6,4.2,1.7,
2017-08-31,25.0,119.0,1015.3,23.9,4.2,1.4,
2017-09-30,27.0,84.4,1015.7,24.5,4.2,2.0,
2017-10-31,24.0,64.6,1013.4,25.8,4.0,2.0,
2017-11-30,11.0,15.4,1011.7,26.7,4.0,1.8,
2017-12-31,5.0,15.4,1011.7,27.4,4.1,1.8,
2018-01-31,5.0,15.4,1011.7,27.4,3.6,1.8,
2018-02-28,8.0,15.4,1011.7,27.2,3.5,1.8,
2018-03-31,16.0,133.0,1010.9,26.7,3.5,1.2,
2018-04-30,29.0,473.2,1011.9,25.5,3.0,1.1,
2018-05-31,28.0,231.0,1013.0,25.4,3.5,1.3,
2018-06-30,28.0,143.0,1015.1,24.4,3.9,1.3,
2018-07-31,23.0,133.8,1015.5,23.8,3.9,1.4,
2018-08-31,23.0,104.6,1016.0,24.2,3.8,1.5,
2018-09-30,17.0,59.4,1013.9,24.9,3.8,1.7,
2018-10-31,10.0,24.0,1012.6,26.3,3.8,1.8,
2018-11-30,17.0,40.0,1011.8,27.0,4.3,2.0,
2018-12-31,17.0,75.8,1012.3,27.1,3.9,1.8,
2019-01-31,23.0,107.6,1012.7,26.7,3.9,1.7,
2019-02-28,22.0,119.6,1011.2,27.1,3.6,1.3,
2019-03-31,22.0,154.8,1011.3,27.1,3.3,1.3,
2019-04-30,23.0,280.8,1011.3,26.5,3.0,1.0,
2019-05-31,22.0,211.8,1011.9,26.0,3.2,1.0,
2019-06-30,27.0,398.4,1014.6,24.8,3.7,1.4,
2019-07-31,29.0,435.8,1014.8,23.9,3.6,1.2,
2019-08-31,26.0,183.6,1016.6,24.0,4.1,1.5,
2019-09-30,17.0,114.0,1014.9,25.0,4.1,1.5,
2019-10-31,16.0,62.2,1013.0,25.8,4.1,1.5,
2019-11-30,4.0,4.2,1011.2,27.1,4.1,1.5,
2019-12-31,11.0,8.8,1011.3,27.4,4.1,1.5,
2020-01-31,16.0,58.6,1011.4,27.9,4.1,1.5,
2020-02-29,22.0,88.6,1011.2,27.9,4.1,1.5,
2020-03-31,19.0,157.8,1010.6,27.6,4.1,1.5,
2020-04-30,22.0,245.0,1011.6,26.8,4.1,1.5,
2020-05-31,29.0,255.6,1012.9,26.0,4.1,1.5,
2020-06-30,28.0,295.6,1013.8,25.1,4.1,1.5,
2020-07-31,28.0,204.0,1014.2,24.3,4.1,1.5,
2020-08-31,21.0,119.4,1014.8,24.3,4.1,1.5,
2020-09-30,18.0,70.8,1014.5,25.1,4.1,1.5,
2020-10-31,12.0,25.2,1012.6,26.4,4.1,1.5,
2020-11-30,17.0,61.6,1011.7,27.3,4.1,1.5,
2020-12-31,23.0,73.0,1011.9,27.3,3.7,1.9,
2021-01-31,18.0,54.8,1011.2,27.2,3.7,1.7,
2021-02-28,15.0,119.8,1010.8,27.3,3.5,1.6,
2021-03-31,25.0,222.2,1010.8,26.7,3.3,1.3,
2021-04-30,22.0,420.0,1011.1,26.0,3.5,1.1,
2021-05-31,25.0,535.4,1012.8,25.1,3.1,1.1,
2021-06-30,25.0,193.8,1013.8,24.2,3.6,1.1,
2021-07-31,27.0,264.6,1015.4,24.1,3.6,1.2,
2021-08-31,29.0,309.0,1015.2,24.0,3.8,1.5,
2021-09-30,20.0,50.0,1014.2,25.5,3.6,1.6,
2021-10-31,23.0,46.2,1012.4,26.6,3.4,1.5,
2021-11-30,5.0,46.2,1012.4,26.6,3.4,1.5,
2010-01-31,,,,,6.6,,
2010-02-28,,,,,6.6,,
2010-03-31,,,,,6.7,,
2010-04-30,,,,,5.2,,
2010-05-31,,,,,5.4,,
2010-06-30,,,,,5.4,,
2010-07-31,,,,,5.6,,
2010-08-31,,,,,6.2,,
2010-09-30,,,,,5.9,,
2010-10-31,,,,,6.3,,
2010-11-30,,,,,7.6,,
2010-12-31,20.0,206.2,947.0,23.8,8.3,2.1,
2011-01-31,19.0,181.6,947.9,24.7,6.3,1.7,
2011-02-28,19.0,307.8,949.7,24.6,5.4,1.8,
2011-03-31,15.0,244.0,950.0,24.0,5.2,2.2,
2011-04-30,10.0,92.8,952.3,22.8,7.1,1.8,
2011-05-31,3.0,14.6,954.7,19.4,5.2,1.7,
2011-06-30,9.0,133.6,954.4,17.4,6.4,2.1,
2011-07-31,9.0,149.2,954.2,19.4,5.4,2.1,
2011-08-31,9.0,39.8,953.6,20.4,6.6,2.4,
2011-09-30,6.0,29.0,954.2,22.3,6.6,2.3,
2011-10-31,13.0,205.4,950.0,23.0,8.2,2.4,
2011-11-30,7.0,110.8,950.0,23.5,6.7,2.3,
2011-12-31,10.0,44.2,948.5,25.2,5.8,2.1,
2012-01-31,17.0,138.6,949.4,23.9,5.9,2.3,
2012-02-29,7.0,175.0,950.3,25.9,7.6,2.0,
2012-03-31,9.0,62.6,951.6,24.7,7.4,1.9,
2012-04-30,11.0,143.8,951.6,22.6,6.4,1.9,
2012-05-31,8.0,74.4,954.9,19.5,5.5,2.1,
2012-06-30,14.0,286.8,954.5,18.4,5.5,1.8,
2012-07-31,6.0,19.2,955.1,18.5,5.4,1.9,
2012-08-31,2.0,2.6,956.9,22.5,6.1,2.7,
2012-09-30,6.0,67.2,953.6,23.8,7.8,2.5,
2012-10-31,9.0,52.2,950.2,25.3,6.8,2.3,
2012-11-30,10.0,99.2,948.9,24.7,6.7,2.1,
2012-12-31,15.0,162.6,948.8,26.0,6.8,2.0,
2013-01-31,11.0,97.0,950.0,24.3,7.2,2.2,
2013-02-28,19.0,373.2,950.4,23.9,6.0,1.9,
2013-03-31,15.0,205.2,951.0,23.8,6.1,2.1,
2013-04-30,8.0,148.6,953.1,21.9,5.3,2.0,
2013-05-31,13.0,170.6,953.6,20.6,5.2,1.9,
2013-06-30,18.0,255.0,954.4,18.7,6.4,1.7,
2013-07-31,7.0,80.8,956.5,18.0,5.5,2.0,
2013-08-31,2.0,2.2,954.9,19.4,6.3,2.6,
2013-09-30,8.0,75.4,953.1,22.2,7.0,2.4,
2013-10-31,10.0,209.8,951.7,23.1,8.7,2.4,
2013-11-30,9.0,73.6,949.8,24.5,7.1,2.6,
2013-12-31,15.0,70.4,948.0,25.6,5.2,2.1,
2014-01-31,18.0,170.8,951.4,25.4,5.5,1.8,
2014-02-28,13.0,180.0,950.5,26.3,6.2,2.2,
2014-03-31,12.0,307.6,951.3,24.2,4.9,2.0,
2014-04-30,10.0,147.6,952.9,22.7,7.9,2.0,
2014-05-31,9.0,114.6,953.8,19.7,6.7,2.0,
2014-06-30,11.0,127.0,954.6,19.2,5.7,2.1,
2014-07-31,9.0,120.2,957.2,18.5,6.4,2.4,
2014-08-31,3.0,41.8,955.3,21.7,6.4,2.2,
2014-09-30,12.0,139.4,952.3,22.8,7.4,2.6,
2014-10-31,5.0,48.4,952.1,25.5,6.1,2.2,
2014-11-30,14.0,127.2,949.8,24.4,6.4,2.2,
2014-12-31,15.0,218.0,949.8,25.0,6.2,2.2,
2015-01-31,21.0,235.0,951.7,25.8,6.0,1.9,
2015-02-28,20.0,206.0,950.5,24.6,5.6,1.9,
2015-03-31,17.0,275.6,951.2,24.1,8.1,1.8,
2015-04-30,7.0,83.8,952.5,23.5,5.3,1.9,
2015-05-31,8.0,158.8,954.5,19.7,7.8,2.1,
2015-06-30,5.0,10.2,956.5,19.7,6.1,2.1,
2015-07-31,16.0,329.0,955.1,18.6,6.7,2.1,
2015-08-31,5.0,47.0,954.6,22.7,6.4,2.3,
2015-09-30,12.0,214.0,951.1,23.3,7.4,1.9,
2015-10-31,15.0,159.0,951.3,24.6,7.1,2.1,
2015-11-30,22.0,267.0,949.2,23.7,8.8,2.0,
2015-12-31,21.0,245.0,950.7,24.2,6.4,1.9,
2016-01-31,14.0,300.2,949.0,25.3,5.2,2.2,
2016-02-29,21.0,242.8,951.2,25.0,5.9,1.7,
2016-03-31,10.0,88.2,952.5,24.4,5.7,2.0,
2016-04-30,4.0,94.6,952.4,25.3,5.8,2.1,
2016-05-31,4.0,94.6,952.4,25.3,5.8,2.1,
2016-06-30,6.0,73.2,957.1,16.9,4.7,1.9,
2016-07-31,5.0,60.0,955.4,19.6,6.9,2.0,
2016-08-31,8.0,132.0,954.2,20.4,8.9,2.2,
2016-09-30,5.0,37.0,954.3,21.1,7.0,2.0,
2016-10-31,11.0,128.2,951.2,23.1,6.4,2.4,
2016-11-30,7.0,34.8,950.0,24.8,8.9,2.3,
2016-12-31,15.0,196.4,950.0,24.4,6.3,2.1,
2017-01-31,21.0,309.2,950.6,24.6,5.9,1.8,
2017-02-28,13.0,135.8,950.3,26.0,5.9,2.0,
2017-03-31,7.0,146.0,951.6,24.9,5.9,2.0,
2017-04-30,13.0,146.2,952.9,22.0,4.9,2.3,
2017-05-31,10.0,278.6,953.4,21.1,4.6,2.0,
2017-06-30,10.0,98.0,955.9,18.6,7.0,2.1,
2017-07-31,0.0,0.0,959.5,19.0,6.7,2.5,
2017-08-31,9.0,130.6,954.1,21.2,5.9,2.5,
2017-09-30,2.0,29.8,954.1,26.0,5.5,2.5,
2017-10-31,14.0,233.6,950.7,23.1,7.2,2.4,
2017-11-30,16.0,129.2,949.1,23.6,7.4,2.3,
2017-12-31,18.0,194.2,948.9,24.9,5.2,2.1,
2018-01-31,22.0,325.0,950.2,24.1,6.6,2.0,
2018-02-28,8.0,81.8,950.3,24.3,5.0,2.0,
2018-03-31,18.0,203.8,950.0,25.4,6.2,1.4,
2018-04-30,2.0,24.6,954.1,24.3,4.9,1.7,
2018-05-31,4.0,44.4,955.1,21.2,5.9,1.8,
2018-06-30,5.0,62.4,955.8,19.4,5.3,1.3,
2018-07-31,1.0,5.4,955.5,21.2,6.0,1.5,
2018-08-31,9.0,224.2,955.9,18.6,5.7,1.6,
2018-09-30,10.0,130.4,951.8,21.9,7.6,1.6,
2018-10-31,15.0,288.2,950.6,23.0,9.7,1.7,
2018-11-30,11.0,156.2,950.1,24.2,6.2,2.1,
2018-12-31,15.0,105.2,950.5,25.9,4.7,1.6,
2019-01-31,15.0,187.4,952.0,26.6,6.4,1.5,
2019-02-28,12.0,118.0,950.0,25.6,6.9,1.6,
2019-03-31,12.0,118.0,950.0,25.6,6.9,1.6,
2019-04-30,2.0,118.0,950.0,25.6,6.9,1.6,
2019-05-31,7.0,62.4,953.2,21.4,5.3,1.8,
2019-06-30,6.0,80.2,956.3,21.2,4.9,2.1,
2019-07-31,5.0,31.6,955.8,19.7,5.7,2.1,
2019-08-31,2.0,0.6,956.7,21.4,5.5,2.5,
2019-09-30,7.0,58.8,952.6,24.4,5.9,2.2,
2019-10-31,8.0,105.6,950.9,26.3,6.3,2.1,
2019-11-30,11.0,72.4,949.3,25.7,6.8,2.3,
2019-12-31,18.0,351.2,949.9,24.4,4.7,1.9,
2020-01-31,17.0,154.0,949.2,25.1,7.7,1.9,
2020-02-29,10.0,144.2,950.6,25.1,4.6,2.1,
2020-03-31,10.0,144.2,952.0,25.4,5.7,2.1,
2020-04-30,10.0,144.2,953.8,22.7,9.1,2.0,
2020-05-31,5.0,54.8,955.0,19.5,5.0,1.9,
2020-06-30,10.0,143.8,954.6,20.5,6.0,2.1,
2020-07-31,4.0,23.2,954.8,19.9,5.0,2.0,
2020-08-31,9.0,163.8,955.2,20.6,8.5,2.3,
2020-09-30,2.0,9.2,952.3,26.3,6.1,2.2,
2020-10-31,12.0,142.4,950.2,25.7,8.7,2.2,
2020-11-30,6.0,54.8,950.6,25.4,6.8,2.3,
2020-12-31,18.0,181.6,949.6,24.7,5.8,2.0,
2021-01-31,23.0,333.2,950.0,24.1,5.1,1.8,
2021-02-28,9.0,13.6,949.5,24.8,5.0,1.8,
2021-03-31,15.0,132.0,950.6,25.3,5.4,1.7,
2021-04-30,1.0,2.8,953.2,23.1,5.9,2.0,
2021-05-31,6.0,130.4,954.3,20.7,6.2,1.7,
2021-06-30,9.0,32.2,955.2,18.8,6.4,1.7,
2021-07-31,3.0,46.4,957.1,18.6,5.5,1.8,
2021-08-31,5.0,25.8,955.3,22.2,5.5,1.9,
2021-09-30,6.0,47.6,951.9,25.4,7.3,2.2,
2021-10-31,16.0,398.6,951.2,21.9,7.9,2.1,
2021-11-30,6.0,41.0,949.2,25.3,7.0,2.2,
2021-12-31,6.0,45.6,948.2,26.3,5.9,2.2,
2022-01-31,15.0,157.0,949.2,25.4,5.3,2.0,
2022-02-28,12.0,79.2,949.9,26.0,5.9,2.0,
2022-03-31,18.0,269.4,950.8,24.8,5.1,1.8,
2022-04-30,7.0,111.0,952.3,23.0,8.1,1.9,
2022-05-31,5.0,35.8,954.4,18.9,5.2,2.0,
2022-06-30,7.0,65.4,954.6,18.6,5.2,1.9,
2022-07-31,3.0,2.0,954.5,21.7,6.5,2.3,
2022-08-31,9.0,104.4,955.0,19.8,6.1,2.3,
2022-09-30,15.0,119.6,953.2,19.6,5.8,2.3,
2022-10-31,14.0,187.6,951.1,22.7,8.4,2.1,
2022-11-30,8.0,187.6,949.9,23.7,6.1,2.3,
2022-12-31,16.0,141.2,948.6,24.5,4.9,1.8,
2023-01-31,9.0,141.2,948.6,24.0,7.3,1.8,
2023-02-28,15.0,141.2,950.8,23.6,4.3,1.7,
2023-03-31,18.0,293.2,951.7,25.0,4.9,1.9,
2023-04-30,10.0,164.2,952.0,22.7,6.5,2.0,
2023-05-31,2.0,32.4,954.8,21.2,4.5,1.7,
2023-06-30,3.0,91.6,956.5,18.9,4.1,1.7,
2023-07-31,5.0,19.8,956.1,20.2,5.1,2.0,
2023-08-31,9.0,50.6,953.3,22.0,7.2,2.0,
2023-09-30,7.0,86.0,951.5,25.2,7.7,2.4,
2023-10-31,15.0,238.2,949.4,25.0,6.9,2.3,
2023-11-30,15.0,295.0,949.3,25.3,6.8,2.2,
2023-12-31,10.0,194.6,949.9,26.1,8.9,2.0,
2024-01-31,12.0,145.6,949.9,25.7,5.1,1.9,
2024-02-29,19.0,106.8,951.2,26.3,4.6,1.9,
2024-03-31,4.0,24.4,951.2,26.9,5.3,2.0,
2024-04-30,6.0,24.4,951.8,25.3,5.0,1.9,
2024-05-31,4.0,24.4,953.3,22.4,4.6,1.8,
2024-06-30,4.0,24.4,954.8,22.1,5.4,2.0,
2024-07-31,4.0,24.4,954.8,22.1,5.3,2.0,
2010-01-31,11.0,37.4,1008.0,23.6,10.2,2.8,
2010-02-28,16.0,327.4,1008.1,23.5,13.0,2.7,
2010-03-31,11.0,46.2,1009.8,21.8,9.0,2.5,
2010-04-30,11.0,61.6,1014.0,18.2,8.6,2.4,
2010-05-31,20.0,84.6,1015.0,15.9,10.7,2.8,
2010-06-30,15.0,60.4,1016.3,12.7,8.8,2.8,
2010-07-31,18.0,255.0,1015.4,11.9,10.0,3.0,
2010-08-31,13.0,102.2,1017.0,12.2,11.6,2.9,
2010-09-30,14.0,122.6,1012.9,15.1,13.7,3.5,
2010-10-31,8.0,15.8,1012.8,16.1,16.5,3.0,
2010-11-30,12.0,101.6,1009.4,18.1,9.7,3.0,
2010-12-31,8.0,22.8,1006.8,22.4,10.8,3.4,
2011-01-31,11.0,97.8,1006.8,24.5,10.3,3.0,
2011-02-28,9.0,94.4,1009.7,22.7,7.6,3.0,
2011-03-31,6.0,158.6,1011.8,21.0,8.8,2.9,
2011-04-30,13.0,127.4,1011.7,18.4,10.4,2.3,
2011-05-31,15.0,165.2,1015.7,14.6,11.9,2.2,
2011-06-30,12.0,124.2,1013.4,12.0,10.9,3.0,
2011-07-31,14.0,44.8,1015.1,10.8,10.9,3.0,
2011-08-31,21.0,187.0,1014.0,11.9,11.7,4.0,
2011-09-30,5.0,41.4,1016.4,14.2,8.2,3.2,
2011-10-31,12.0,131.6,1010.7,16.8,10.4,3.5,
2011-11-30,3.0,29.6,1011.1,20.1,15.2,3.3,
2011-12-31,15.0,46.2,1009.0,20.4,8.4,3.2,
2012-01-31,8.0,62.0,1009.7,22.9,9.5,3.1,
2012-02-29,1.0,62.0,1009.7,22.9,9.5,3.1,
2012-03-31,8.0,117.8,1010.7,21.0,9.2,2.4,
2012-04-30,12.0,85.2,1012.0,17.2,9.9,2.3,
2012-05-31,7.0,18.6,1015.0,16.8,8.5,2.2,
2012-06-30,10.0,94.0,1014.0,11.9,11.0,2.5,
2012-07-31,6.0,80.4,1016.0,9.4,8.7,2.6,
2012-08-31,15.0,108.2,1016.0,16.2,9.7,2.8,
2012-09-30,19.0,60.8,1014.2,15.3,14.1,3.3,
2012-10-31,14.0,87.8,1009.2,18.5,14.0,3.4,
2012-11-30,10.0,103.6,1010.2,21.3,8.1,2.9,
2012-12-31,8.0,158.2,1005.5,23.5,11.9,2.1,
2013-01-31,7.0,76.0,1010.6,22.1,9.0,2.2,
2013-02-28,13.0,118.0,1009.0,22.3,9.0,2.4,
2013-03-31,10.0,34.4,1011.8,19.3,8.2,2.1,
2013-04-30,9.0,119.4,1012.5,17.9,10.1,2.1,
2013-05-31,15.0,151.2,1012.6,14.1,12.9,1.9,
2013-06-30,15.0,107.8,1014.1,12.1,8.6,2.2,
2013-07-31,13.0,87.0,1016.3,11.2,10.1,2.2,
2013-08-31,17.0,137.4,1016.5,11.1,10.0,2.8,
2013-09-30,11.0,336.8,1013.4,15.3,12.5,3.0,
2013-10-31,11.0,83.4,1013.1,17.1,9.2,2.8,
2013-11-30,12.0,149.0,1009.2,20.0,12.5,3.4,
2013-12-31,7.0,52.0,1007.1,23.7,16.5,3.0,
2014-01-31,16.0,208.2,1008.2,24.4,12.5,2.6,
2014-02-28,18.0,159.8,1009.6,23.3,8.6,2.4,
2014-03-31,13.0,121.4,1010.5,20.2,9.5,2.3,
2014-04-30,9.0,67.4,1013.7,18.3,11.4,2.3,
